,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
202,40.00244,116.401605,0,169,39682.374537037,2008-08-22,08:59:20,2008-08-22 08:59:20,-,5470.546397430315,2885.4713680807645
203,40.002444,116.4016,0,169,39682.3745601852,2008-08-22,08:59:22,2008-08-22 08:59:22,-,5470.120459651389,2885.9160314999376
204,40.002446,116.401596,0,169,39682.3745833333,2008-08-22,08:59:24,2008-08-22 08:59:24,-,5469.779709428679,2886.1383632098014
205,40.002449,116.401587,0,169,39682.3746064815,2008-08-22,08:59:26,2008-08-22 08:59:26,-,5469.013021424862,2886.471860774146
206,40.002453,116.40158,0,169,39682.3746296296,2008-08-22,08:59:28,2008-08-22 08:59:28,-,5468.416708533477,2886.916524193566
207,40.00245200000001,116.401574,0,169,39682.3746527778,2008-08-22,08:59:30,2008-08-22 08:59:30,-,5467.905583198306,2886.805358339791
208,40.002446,116.401578,0,169,39682.3746759259,2008-08-22,08:59:32,2008-08-22 08:59:32,-,5468.246333421031,2886.1383632098014
209,40.002444,116.401588,0,170,39682.3746990741,2008-08-22,08:59:34,2008-08-22 08:59:34,-,5469.098208981082,2885.9160314999376
210,40.002439,116.401598,0,170,39682.3747222222,2008-08-22,08:59:36,2008-08-22 08:59:36,-,5469.9500845411185,2885.360202226116
211,40.002432,116.4016,0,170,39682.3747453704,2008-08-22,08:59:38,2008-08-22 08:59:38,-,5470.120459651389,2884.582041240389
212,40.00241,116.40161,0,170,39682.3747685185,2008-08-22,08:59:40,2008-08-22 08:59:40,-,5470.972335211403,2882.136392427248
213,40.002372,116.401595,0,170,39682.3747916667,2008-08-22,08:59:42,2008-08-22 08:59:42,-,5469.6945218724595,2877.912089917088
214,40.002285,116.401601,0,169,39682.3748148148,2008-08-22,08:59:44,2008-08-22 08:59:44,-,5470.205647207608,2868.240660415592
215,40.00217,116.401599,0,169,39682.374837963,2008-08-22,08:59:46,2008-08-22 08:59:46,-,5470.0352720951705,2855.456586787514
216,40.002044,116.401606,0,168,39682.3748611111,2008-08-22,08:59:48,2008-08-22 08:59:48,-,5470.631584986533,2841.4496885310546
217,40.00190900000001,116.401609,0,168,39682.374884259305,2008-08-22,08:59:50,2008-08-22 08:59:50,-,5470.8871476530185,2826.4422973186856
218,40.001775,116.401596,0,168,39682.3749074074,2008-08-22,08:59:52,2008-08-22 08:59:52,-,5469.779709428679,2811.5460717324354
219,40.001665,116.401578,0,167,39682.3749305556,2008-08-22,08:59:54,2008-08-22 08:59:54,-,5468.246333421031,2799.317826678026
220,40.001556,116.401542,0,166,39682.3749537037,2008-08-22,08:59:56,2008-08-22 08:59:56,-,5465.179581409902,2787.2007473338485
221,40.001441,116.40148700000002,0,167,39682.3749768519,2008-08-22,08:59:58,2008-08-22 08:59:58,-,5460.494265836554,2774.416672632313
222,40.0013,116.401462,0,170,39682.375,2008-08-22,09:00:00,2008-08-22 09:00:00,-,5458.364576937041,2758.742285157412
223,40.00115,116.401626,0,171,39682.3750231481,2008-08-22,09:00:02,2008-08-22 09:00:02,-,5472.335336104356,2742.067404586348
224,40.001047,116.401688,0,171,39682.3750462963,2008-08-22,09:00:04,2008-08-22 09:00:04,-,5477.616964567655,2730.6173197595135
225,40.00092100000001,116.401666,0,173,39682.3750694444,2008-08-22,09:00:06,2008-08-22 09:00:06,-,5475.742838339796,2716.610419692191
226,40.000787,116.401643,0,174,39682.3750925926,2008-08-22,09:00:08,2008-08-22 09:00:08,-,5473.783524555645,2701.7141924096327
227,40.000648,116.401474,0,179,39682.375115740695,2008-08-22,09:00:10,2008-08-22 09:00:10,-,5459.386827607607,2686.262135509156
228,40.000487,116.401373,0,181,39682.3751388889,2008-08-22,09:00:12,2008-08-22 09:00:12,-,5450.782884463269,2668.364429005927
229,40.00039,116.401346,0,183,39682.375162037,2008-08-22,09:00:14,2008-08-22 09:00:14,-,5448.482820452909,2657.5813385926353
230,40.000361,116.401354,0,185,39682.3751851852,2008-08-22,09:00:16,2008-08-22 09:00:16,-,5449.164320898671,2654.3575280331265
231,40.00033,116.401338,0,186,39682.3752083333,2008-08-22,09:00:18,2008-08-22 09:00:18,-,5447.801320004972,2650.9113856988065
232,40.000317,116.40134,0,187,39682.3752314815,2008-08-22,09:00:20,2008-08-22 09:00:20,-,5447.971695117499,2649.4662292330922
233,40.000155,116.401219,0,190,39682.3752546296,2008-08-22,09:00:22,2008-08-22 09:00:22,-,5437.664000847357,2631.4573561624443
234,40.000101,116.401281,0,193,39682.3752777778,2008-08-22,09:00:24,2008-08-22 09:00:24,-,5442.945629314984,2625.4543983979765
235,40.000107,116.401252,0,201,39682.3753009259,2008-08-22,09:00:26,2008-08-22 09:00:26,-,5440.47519019381,2626.1213937068273
236,40.000108,116.401198,0,205,39682.3753240741,2008-08-22,09:00:28,2008-08-22 09:00:28,-,5435.875062171849,2626.2325595913553
237,39.999995,116.401307,0,213,39682.3753472222,2008-08-22,09:00:30,2008-08-22 09:00:30,-,5445.1605057715415,2613.670814528213
238,39.999989,116.401315,0,214,39682.3753703704,2008-08-22,09:00:32,2008-08-22 09:00:32,-,5445.842006217355,2613.0038192107518
239,39.99987,116.401444,0,219,39682.3753935185,2008-08-22,09:00:34,2008-08-22 09:00:34,-,5456.831200931146,2599.7750786487095
240,39.999841,116.401454,0,222,39682.3754166667,2008-08-22,09:00:36,2008-08-22 09:00:36,-,5457.683076491429,2596.5512678966934
241,39.999824,116.401508,0,226,39682.3754398148,2008-08-22,09:00:38,2008-08-22 09:00:38,-,5462.283204511022,2594.6614477941625
242,39.999776,116.401585,0,231,39682.375462963,2008-08-22,09:00:40,2008-08-22 09:00:40,-,5468.842646312419,2589.3254851349793
243,39.999762,116.401633,0,238,39682.3754861111,2008-08-22,09:00:42,2008-08-22 09:00:42,-,5472.931648995687,2587.7691626873334
244,39.999734,116.401642,0,243,39682.3755092593,2008-08-22,09:00:44,2008-08-22 09:00:44,-,5473.698336997265,2584.656517783801
245,39.999673,116.401612,0,247,39682.3755324074,2008-08-22,09:00:46,2008-08-22 09:00:46,-,5471.142710321671,2577.875398496286
246,39.999577,116.401567,0,250,39682.3755555556,2008-08-22,09:00:48,2008-08-22 09:00:48,-,5467.309270306904,2567.2034729626675
247,39.999471,116.401518,0,253,39682.3755787037,2008-08-22,09:00:50,2008-08-22 09:00:50,-,5463.135080069026,2555.419888381243
248,39.99933,116.401491,0,256,39682.3756018518,2008-08-22,09:00:52,2008-08-22 09:00:52,-,5460.835016059339,2539.745497348078
249,39.99914,116.401468,0,259,39682.375625,2008-08-22,09:00:54,2008-08-22 09:00:54,-,5458.875702272327,2518.6239771121454
250,39.998975,116.401465,0,260,39682.3756481481,2008-08-22,09:00:56,2008-08-22 09:00:56,-,5458.620139605769,2500.281603902125
251,39.998827,116.401527,0,260,39682.3756712963,2008-08-22,09:00:58,2008-08-22 09:00:58,-,5463.901768070783,2483.8290506638505
252,39.998693,116.401592,0,261,39682.375694444396,2008-08-22,09:01:00,2008-08-22 09:01:00,-,5469.438959203799,2468.9328197882546
253,39.998586,116.401631,0,261,39682.3757175926,2008-08-22,09:01:02,2008-08-22 09:01:02,-,5472.7612738832595,2457.0380681029387
254,39.998498,116.401621,0,263,39682.375740740696,2008-08-22,09:01:04,2008-08-22 09:01:04,-,5471.909398325449,2447.2554684753327
255,39.998398,116.401694,0,266,39682.3757638889,2008-08-22,09:01:06,2008-08-22 09:01:06,-,5478.128089904875,2436.1388778694304
256,39.998375,116.401704,0,266,39682.375787037,2008-08-22,09:01:08,2008-08-22 09:01:08,-,5478.97996546256,2433.5820620124737
257,39.998358,116.401726,0,266,39682.3758101852,2008-08-22,09:01:10,2008-08-22 09:01:10,-,5480.854091690274,2431.692241591337
258,39.998362,116.401738,0,266,39682.3758333333,2008-08-22,09:01:12,2008-08-22 09:01:12,-,5481.876342360295,2432.136905219715
259,39.998362,116.401746,0,266,39682.3758564815,2008-08-22,09:01:14,2008-08-22 09:01:14,-,5482.557842807684,2432.136905219715
260,39.998361,116.401749,0,265,39682.3758796296,2008-08-22,09:01:16,2008-08-22 09:01:16,-,5482.813405476265,2432.0257393128163
261,39.998354,116.401756,0,265,39682.3759027778,2008-08-22,09:01:18,2008-08-22 09:01:18,-,5483.409718367448,2431.2475779620463
262,39.998347,116.40176,0,264,39682.375925925895,2008-08-22,09:01:20,2008-08-22 09:01:20,-,5483.750468590048,2430.469416611355
263,39.998341,116.401765,0,264,39682.3759490741,2008-08-22,09:01:22,2008-08-22 09:01:22,-,5484.176406368836,2429.802421167204
264,39.998327,116.401774,0,264,39682.3759722222,2008-08-22,09:01:24,2008-08-22 09:01:24,-,5484.943094372376,2428.2460984621557
265,39.998324,116.401769,0,265,39682.3759953704,2008-08-22,09:01:26,2008-08-22 09:01:26,-,5484.517156593597,2427.9126007386617
266,39.998328,116.401772,0,265,39682.3760185185,2008-08-22,09:01:28,2008-08-22 09:01:28,-,5484.772719259999,2428.35726436949
267,39.998333,116.401775,0,265,39682.3760416667,2008-08-22,09:01:30,2008-08-22 09:01:30,-,5485.028281928566,2428.913093907383
268,39.998337,116.401775,0,266,39682.3760648148,2008-08-22,09:01:32,2008-08-22 09:01:32,-,5485.028281928566,2429.3577575370427
269,39.998341,116.401772,0,266,39682.376087963,2008-08-22,09:01:34,2008-08-22 09:01:34,-,5484.772719259999,2429.802421167204
270,39.99834,116.401769,0,267,39682.3761111111,2008-08-22,09:01:36,2008-08-22 09:01:36,-,5484.517156593597,2429.6912552593294
271,39.998336,116.401769,0,267,39682.3761342593,2008-08-22,09:01:38,2008-08-22 09:01:38,-,5484.517156593597,2429.2465916298233
272,39.998327,116.401771,0,267,39682.3761574074,2008-08-22,09:01:40,2008-08-22 09:01:40,-,5484.687531703808,2428.2460984621557
273,39.998318,116.401772,0,268,39682.3761805556,2008-08-22,09:01:42,2008-08-22 09:01:42,-,5484.772719259999,2427.2456052920356
274,39.998311,116.401768,0,268,39682.3762037037,2008-08-22,09:01:44,2008-08-22 09:01:44,-,5484.431969037407,2426.4674439381156
275,39.998309000000006,116.401757,0,269,39682.376226851804,2008-08-22,09:01:46,2008-08-22 09:01:46,-,5483.49490592364,2426.245112122999
276,39.99831,116.40175,0,269,39682.37625,2008-08-22,09:01:48,2008-08-22 09:01:48,-,5482.898593032459,2426.3562780298566
277,39.998314,116.401745,0,270,39682.3762731481,2008-08-22,09:01:50,2008-08-22 09:01:50,-,5482.472655253658,2426.800941661402
278,39.998316,116.401738,0,270,39682.3762962963,2008-08-22,09:01:52,2008-08-22 09:01:52,-,5481.876342360295,2427.023273477098
279,39.998319,116.401729,0,271,39682.376319444396,2008-08-22,09:01:54,2008-08-22 09:01:54,-,5481.109654358866,2427.3567712001923
280,39.998321,116.401717,0,271,39682.3763425926,2008-08-22,09:01:56,2008-08-22 09:01:56,-,5480.087403688825,2427.5791030150526
281,39.998323,116.401704,0,272,39682.376365740696,2008-08-22,09:01:58,2008-08-22 09:01:58,-,5478.97996546256,2427.8014348312763
282,39.998324,116.401691,0,272,39682.3763888889,2008-08-22,09:02:00,2008-08-22 09:02:00,-,5477.872527236265,2427.9126007386617
283,39.998326,116.401676,0,273,39682.376412037,2008-08-22,09:02:02,2008-08-22 09:02:02,-,5476.59471389753,2428.134932554101
284,39.998327,116.401666,0,273,39682.3764351852,2008-08-22,09:02:04,2008-08-22 09:02:04,-,5475.742838339796,2428.2460984621557
285,39.998329,116.40166200000002,0,274,39682.3764583333,2008-08-22,09:02:06,2008-08-22 09:02:06,-,5475.402088117132,2428.468430276811
286,39.998331,116.401657,0,274,39682.3764814815,2008-08-22,09:02:08,2008-08-22 09:02:08,-,5474.976150336088,2428.6907620921224
287,39.998336,116.401653,0,275,39682.3765046296,2008-08-22,09:02:10,2008-08-22 09:02:10,-,5474.635400113418,2429.2465916298233
288,39.998341,116.401652,0,275,39682.3765277778,2008-08-22,09:02:12,2008-08-22 09:02:12,-,5474.5502125572075,2429.802421167204
289,39.998342,116.401655,0,276,39682.376550925896,2008-08-22,09:02:14,2008-08-22 09:02:14,-,5474.805775225836,2429.913587074359
290,39.998339,116.401657,0,276,39682.3765740741,2008-08-22,09:02:16,2008-08-22 09:02:16,-,5474.976150336088,2429.5800893521487
291,39.99833,116.401659,0,276,39682.3765972222,2008-08-22,09:02:18,2008-08-22 09:02:18,-,5475.1465254485065,2428.579596184827
292,39.998304,116.401665,0,280,39682.3766203704,2008-08-22,09:02:20,2008-08-22 09:02:20,-,5475.65765078359,2425.6892825828613
293,39.99825300000001,116.401668,0,284,39682.3766435185,2008-08-22,09:02:22,2008-08-22 09:02:22,-,5475.913213450044,2420.019821264777
294,39.998192,116.401672,0,286,39682.3766666667,2008-08-22,09:02:24,2008-08-22 09:02:24,-,5476.2539636748725,2413.2387008183564
295,39.998114,116.401682,0,286,39682.3766898148,2008-08-22,09:02:26,2008-08-22 09:02:26,-,5477.105839232597,2404.5677598506845
296,39.998018,116.401687,0,285,39682.376712963,2008-08-22,09:02:28,2008-08-22 09:02:28,-,5477.531777011451,2393.895832399502
297,39.997898,116.40171,0,288,39682.3767361111,2008-08-22,09:02:30,2008-08-22 09:02:30,-,5479.491090797596,2380.555922918769
298,39.997786,116.401719,0,290,39682.3767592593,2008-08-22,09:02:32,2008-08-22 09:02:32,-,5480.257778801223,2368.1053405702455
299,39.997657,116.401727,0,296,39682.3767824074,2008-08-22,09:02:34,2008-08-22 09:02:34,-,5480.939279246471,2353.76493748789
300,39.99758900000001,116.401748,0,292,39682.3768055556,2008-08-22,09:02:36,2008-08-22 09:02:36,-,5482.728217920072,2346.205655159111
301,39.997531,116.401737,0,291,39682.3768287037,2008-08-22,09:02:38,2008-08-22 09:02:38,-,5481.791154806267,2339.758031946414
302,39.997486,116.401733,0,288,39682.376851851805,2008-08-22,09:02:40,2008-08-22 09:02:40,-,5481.450404581484,2334.7555656321547
303,39.997437,116.401717,0,286,39682.376875,2008-08-22,09:02:42,2008-08-22 09:02:42,-,5480.087403688825,2329.3084356156637
304,39.997382,116.401695,0,286,39682.3768981481,2008-08-22,09:02:44,2008-08-22 09:02:44,-,5478.213277458911,2323.1943100512444
305,39.997319,116.401704,0,286,39682.3769212963,2008-08-22,09:02:46,2008-08-22 09:02:46,-,5478.97996546256,2316.190857082899
306,39.997255,116.401705,0,288,39682.3769444444,2008-08-22,09:02:48,2008-08-22 09:02:48,-,5479.065153018761,2309.076238144047
307,39.997192,116.401708,0,285,39682.376967592594,2008-08-22,09:02:50,2008-08-22 09:02:50,-,5479.320715685196,2302.0727850731905
308,39.997153,116.401715,0,277,39682.3769907407,2008-08-22,09:02:52,2008-08-22 09:02:52,-,5479.917028576428,2297.7373140994187
309,39.997124,116.401701,0,272,39682.3770138889,2008-08-22,09:02:54,2008-08-22 09:02:54,-,5478.724402793956,2294.5135023378734
310,39.997089,116.401715,0,272,39682.377037037004,2008-08-22,09:02:56,2008-08-22 09:02:56,-,5479.917028576428,2290.6226950244486
311,39.997052,116.40173500000002,0,272,39682.3770601852,2008-08-22,09:02:58,2008-08-22 09:02:58,-,5481.620779696043,2286.509555846588
312,39.997031,116.40173500000002,0,268,39682.3770833333,2008-08-22,09:03:00,2008-08-22 09:03:00,-,5481.620779696043,2284.17507144161
313,39.997022,116.401731,0,267,39682.3771064815,2008-08-22,09:03:02,2008-08-22 09:03:02,-,5481.28002947126,2283.1745781234617
314,39.997004,116.40172,0,260,39682.377129629596,2008-08-22,09:03:04,2008-08-22 09:03:04,-,5480.342966355255,2281.1735914826363
315,39.996976,116.401725,0,253,39682.3771527778,2008-08-22,09:03:06,2008-08-22 09:03:06,-,5480.768904136244,2278.060945589679
316,39.996945,116.401721,0,246,39682.377175925896,2008-08-22,09:03:08,2008-08-22 09:03:08,-,5480.428153911453,2274.614801911593
317,39.996932,116.401727,0,241,39682.3771990741,2008-08-22,09:03:10,2008-08-22 09:03:10,-,5480.939279246471,2273.16964488136
318,39.996938,116.401716,0,243,39682.3772222222,2008-08-22,09:03:12,2008-08-22 09:03:12,-,5480.002216132627,2273.8366404345343
319,39.996944,116.401687,0,247,39682.3772453704,2008-08-22,09:03:14,2008-08-22 09:03:14,-,5477.531777011451,2274.503635986539
320,39.996947,116.40166200000002,0,242,39682.3772685185,2008-08-22,09:03:16,2008-08-22 09:03:16,-,5475.402088117132,2274.8371337623685
321,39.99695,116.401653,0,241,39682.3772916667,2008-08-22,09:03:18,2008-08-22 09:03:18,-,5474.635400113418,2275.170631538083
322,39.996946,116.401649,0,242,39682.3773148148,2008-08-22,09:03:20,2008-08-22 09:03:20,-,5474.294649890743,2274.725967837341
323,39.996945,116.401642,0,240,39682.377337963,2008-08-22,09:03:22,2008-08-22 09:03:22,-,5473.698336997265,2274.614801911593
324,39.996941,116.401639,0,240,39682.377361111096,2008-08-22,09:03:24,2008-08-22 09:03:24,-,5473.442774330796,2274.170138210594
325,39.996915,116.401631,0,238,39682.3773842593,2008-08-22,09:03:26,2008-08-22 09:03:26,-,5472.7612738832595,2271.279824146632
326,39.996873,116.401622,0,236,39682.3774074074,2008-08-22,09:03:28,2008-08-22 09:03:28,-,5471.994585881664,2266.6108552558903
327,39.996812,116.40158999999998,0,236,39682.3774305556,2008-08-22,09:03:30,2008-08-22 09:03:30,-,5469.268584091358,2259.8297337316367
328,39.996754,116.401564,0,234,39682.3774537037,2008-08-22,09:03:32,2008-08-22 09:03:32,-,5467.05370763823,2253.3821099429574
329,39.996707,116.40156,0,233,39682.377476851805,2008-08-22,09:03:34,2008-08-22 09:03:34,-,5466.712957415494,2248.1573113238424
330,39.996655,116.401581,0,234,39682.3775,2008-08-22,09:03:36,2008-08-22 09:03:36,-,5468.501896089699,2242.376683031358
331,39.996628,116.401579,0,235,39682.3775231481,2008-08-22,09:03:38,2008-08-22 09:03:38,-,5468.331520977254,2239.375202943022
332,39.996589,116.40158,0,235,39682.3775462963,2008-08-22,09:03:40,2008-08-22 09:03:40,-,5468.416708533477,2235.0397316881395
333,39.996536,116.401581,0,235,39682.3775694444,2008-08-22,09:03:42,2008-08-22 09:03:42,-,5468.501896089699,2229.1479373860507
334,39.99647,116.401599,0,235,39682.377592592595,2008-08-22,09:03:44,2008-08-22 09:03:44,-,5470.0352720951705,2221.8109859422048
335,39.996403,116.401628,0,234,39682.3776157407,2008-08-22,09:03:46,2008-08-22 09:03:46,-,5472.505711216785,2214.36286850915
336,39.996336,116.401634,0,237,39682.3776388889,2008-08-22,09:03:48,2008-08-22 09:03:48,-,5473.0168365519,2206.9147510192884
337,39.996286,116.401638,0,236,39682.377662037004,2008-08-22,09:03:50,2008-08-22 09:03:50,-,5473.357586774583,2201.356454346638
338,39.996243,116.401626,0,233,39682.3776851852,2008-08-22,09:03:52,2008-08-22 09:03:52,-,5472.335336104356,2196.5763191840965
339,39.996231,116.401622,0,234,39682.3777083333,2008-08-22,09:03:54,2008-08-22 09:03:54,-,5471.994585881664,2195.2423279711415
340,39.996223,116.40162,0,234,39682.3777314815,2008-08-22,09:03:56,2008-08-22 09:03:56,-,5471.824210769233,2194.3530004950494
341,39.996212,116.401619,0,234,39682.3777546296,2008-08-22,09:03:58,2008-08-22 09:03:58,-,5471.739023213017,2193.1301752141717
342,39.996202,116.401626,0,235,39682.3777777778,2008-08-22,09:04:00,2008-08-22 09:04:00,-,5472.335336104356,2192.018515866317
343,39.996201,116.401637,0,235,39682.3778009259,2008-08-22,09:04:02,2008-08-22 09:04:02,-,5473.272399218372,2191.9073499317437
344,39.996208,116.401636,0,235,39682.3778240741,2008-08-22,09:04:04,2008-08-22 09:04:04,-,5473.187211662158,2192.685511475608
345,39.996207,116.401638,0,235,39682.377847222204,2008-08-22,09:04:06,2008-08-22 09:04:06,-,5473.357586774583,2192.574345540405
346,39.996182,116.401609,0,234,39682.3778703704,2008-08-22,09:04:08,2008-08-22 09:04:08,-,5470.8871476530185,2189.795197166764
347,39.996147,116.401582,0,233,39682.3778935185,2008-08-22,09:04:10,2008-08-22 09:04:10,-,5468.587083645921,2185.904389430922
348,39.996108,116.401562,0,234,39682.3779166667,2008-08-22,09:04:12,2008-08-22 09:04:12,-,5466.883332527947,2181.5689179349883
349,39.996022,116.401543,0,234,39682.377939814796,2008-08-22,09:04:14,2008-08-22 09:04:14,-,5465.264768966131,2172.008647388673
350,39.995902,116.401521,0,233,39682.377962963,2008-08-22,09:04:16,2008-08-22 09:04:16,-,5463.390642735557,2158.6687348398614
351,39.99579,116.401494,0,233,39682.377986111096,2008-08-22,09:04:18,2008-08-22 09:04:18,-,5461.0905787258835,2146.2181496271423
352,39.995663,116.401465,0,232,39682.3780092593,2008-08-22,09:04:20,2008-08-22 09:04:20,-,5458.620139605769,2132.1000751295273
353,39.995533,116.401461,0,232,39682.3780324074,2008-08-22,09:04:22,2008-08-22 09:04:22,-,5458.279389382966,2117.648502595204
354,39.995398,116.401447,0,234,39682.3780555556,2008-08-22,09:04:24,2008-08-22 09:04:24,-,5457.086763599883,2102.6411001187644
355,39.995261,116.401432,0,236,39682.3780787037,2008-08-22,09:04:26,2008-08-22 09:04:26,-,5455.808950260518,2087.411365514898
356,39.995166,116.401413,0,236,39682.3781018518,2008-08-22,09:04:28,2008-08-22 09:04:28,-,5454.19038669828,2076.850600502457
357,39.995099,116.40142,0,236,39682.378125,2008-08-22,09:04:30,2008-08-22 09:04:30,-,5454.786699589867,2069.4024819507426
358,39.995052,116.401426,0,234,39682.3781481481,2008-08-22,09:04:32,2008-08-22 09:04:32,-,5455.2978249251955,2064.177682335039
359,39.99502,116.401435,0,234,39682.378171296295,2008-08-22,09:04:34,2008-08-22 09:04:34,-,5456.064512929261,2060.620371941669
360,39.995006,116.40144,0,233,39682.3781944444,2008-08-22,09:04:36,2008-08-22 09:04:36,-,5456.490450708328,2059.06404864093
361,39.995,116.401434,0,232,39682.378217592595,2008-08-22,09:04:38,2008-08-22 09:04:38,-,5455.979325373014,2058.397052939946
362,39.994991,116.401427,0,231,39682.3782407407,2008-08-22,09:04:40,2008-08-22 09:04:40,-,5455.383012481444,2057.3965593876046
363,39.994848,116.401649,0,217,39682.3794675926,2008-08-22,09:06:26,2008-08-22 09:06:26,-,5474.294649890743,2041.4998283559785
364,39.994795,116.401695,0,214,39682.3794907407,2008-08-22,09:06:28,2008-08-22 09:06:28,-,5478.213277458911,2035.6080328730957
365,39.994755,116.401713,0,208,39682.3795138889,2008-08-22,09:06:30,2008-08-22 09:06:30,-,5479.746653464029,2031.1613947478027
366,39.994775,116.401668,0,201,39682.379537037,2008-08-22,09:06:32,2008-08-22 09:06:32,-,5475.913213450044,2033.3847138130118
367,39.994797,116.40164,0,198,39682.3795601852,2008-08-22,09:06:34,2008-08-22 09:06:34,-,5473.527961887009,2035.8303647782561
368,39.994816,116.40161,0,198,39682.3795833333,2008-08-22,09:06:36,2008-08-22 09:06:36,-,5470.972335211403,2037.942517880386
369,39.994833,116.401579,0,198,39682.379606481496,2008-08-22,09:06:38,2008-08-22 09:06:38,-,5468.331520977254,2039.8323390722883
370,39.994858,116.401563,0,198,39682.3796296296,2008-08-22,09:06:40,2008-08-22 09:06:40,-,5466.968520084172,2042.6114878780152
371,39.99485900000001,116.40156,0,196,39682.379652777796,2008-08-22,09:06:42,2008-08-22 09:06:42,-,5466.712957415494,2042.7226538312093
372,39.99486,116.401544,0,195,39682.3796759259,2008-08-22,09:06:44,2008-08-22 09:06:44,-,5465.34995652236,2042.8338197822688
373,39.994838,116.401539,0,193,39682.3796990741,2008-08-22,09:06:46,2008-08-22 09:06:46,-,5464.924018741214,2040.3881688340741
374,39.994798,116.401523,0,193,39682.379722222206,2008-08-22,09:06:48,2008-08-22 09:06:48,-,5463.561017848023,2035.9415307315248
375,39.99475200000001,116.401503,0,194,39682.3797453704,2008-08-22,09:06:50,2008-08-22 09:06:50,-,5461.857266729845,2030.8278968891348
376,39.994662,116.401508,0,192,39682.3797685185,2008-08-22,09:06:52,2008-08-22 09:06:52,-,5462.283204511022,2020.8229610288167
377,39.994568,116.401535,0,191,39682.3797916667,2008-08-22,09:06:54,2008-08-22 09:06:54,-,5464.583268518462,2010.373361243525
378,39.994495,116.401531,0,196,39682.3798148148,2008-08-22,09:06:56,2008-08-22 09:06:56,-,5464.242518295708,2002.2582464379755
379,39.99445,116.401527,0,199,39682.379837962995,2008-08-22,09:06:58,2008-08-22 09:06:58,-,5463.901768070783,1997.2557783733248
380,39.99440900000001,116.401514,0,200,39682.3798611111,2008-08-22,09:07:00,2008-08-22 09:07:00,-,5462.79432984626,1992.6979741151097
381,39.994348,116.401492,0,202,39682.3798842593,2008-08-22,09:07:02,2008-08-22 09:07:02,-,5460.920203615577,1985.9168506644448
382,39.994297,116.401477,0,203,39682.379907407405,2008-08-22,09:07:04,2008-08-22 09:07:04,-,5459.642390276329,1980.2473867600188
383,39.994231,116.401454,0,201,39682.3799305556,2008-08-22,09:07:06,2008-08-22 09:07:06,-,5457.683076491429,1972.910433421473
384,39.994172,116.401434,0,199,39682.3799537037,2008-08-22,09:07:08,2008-08-22 09:07:08,-,5455.979325373014,1966.3516417542867
385,39.994086,116.401422,0,197,39682.3799768519,2008-08-22,09:07:10,2008-08-22 09:07:10,-,5454.957074702365,1956.7913690748253
386,39.993989,116.401402,0,194,39682.38,2008-08-22,09:07:12,2008-08-22 09:07:12,-,5453.253323583842,1946.008270705023
387,39.99390800000001,116.401393,0,194,39682.3800231481,2008-08-22,09:07:14,2008-08-22 09:07:14,-,5452.486635579725,1937.003827646704
388,39.99381500000001,116.401385,0,193,39682.3800462963,2008-08-22,09:07:16,2008-08-22 09:07:16,-,5451.805135134017,1926.665392918512
389,39.993709,116.401357,0,187,39682.3800694444,2008-08-22,09:07:18,2008-08-22 09:07:18,-,5449.419883567454,1914.8818005110527
390,39.993635,116.401328,0,196,39682.3800925926,2008-08-22,09:07:20,2008-08-22 09:07:20,-,5446.949444446657,1906.6555189339529
391,39.993574,116.401322,0,194,39682.3801157407,2008-08-22,09:07:22,2008-08-22 09:07:22,-,5446.438319109059,1899.8743948798028
392,39.993525,116.401326,0,191,39682.3801388889,2008-08-22,09:07:24,2008-08-22 09:07:24,-,5446.7790693319575,1894.427262407396
393,39.993492,116.401341,0,195,39682.380162037,2008-08-22,09:07:26,2008-08-22 09:07:26,-,5448.056882671595,1890.7587854194119
394,39.993458,116.401369,0,195,39682.3801851852,2008-08-22,09:07:28,2008-08-22 09:07:28,-,5450.442134238236,1886.9791424463447
395,39.993428,116.401393,0,197,39682.3802083333,2008-08-22,09:07:30,2008-08-22 09:07:30,-,5452.486635579725,1883.644163341827
396,39.993393,116.401412,0,199,39682.3802314815,2008-08-22,09:07:32,2008-08-22 09:07:32,-,5454.105199142028,1879.7533543703325
397,39.99335900000001,116.401421,0,202,39682.3802546296,2008-08-22,09:07:34,2008-08-22 09:07:34,-,5454.871887146116,1875.9737113562624
398,39.99333,116.401422,0,207,39682.3802777778,2008-08-22,09:07:36,2008-08-22 09:07:36,-,5454.957074702365,1872.749898182941
399,39.993264,116.401425,0,208,39682.3803009259,2008-08-22,09:07:38,2008-08-22 09:07:38,-,5455.212637368947,1865.4129440281329
400,39.993185,116.401442,0,207,39682.3803240741,2008-08-22,09:07:40,2008-08-22 09:07:40,-,5456.660825820822,1856.6308321617846
401,39.993124,116.401446,0,211,39682.3803472222,2008-08-22,09:07:42,2008-08-22 09:07:42,-,5457.001576043637,1849.8497077559516
402,39.99308900000001,116.40143799999998,0,212,39682.3803703704,2008-08-22,09:07:44,2008-08-22 09:07:44,-,5456.320075595836,1845.9588986495542
403,39.993051,116.401443,0,214,39682.3803935185,2008-08-22,09:07:46,2008-08-22 09:07:46,-,5456.746013374899,1841.73459159988
